,start_value,bottom_value,difference,percent_diff
67,243900.0,219300.0,-24600.0,-0.1008610086100861
68,98400.0,97033.33,-1366.6699999999983,-0.013888922764227625
69,259400.0,210400.0,-49000.0,-0.18889745566692367
70,205700.0,157666.67,-48033.32999999999,-0.23351157024793381
71,125100.0,116566.67,-8533.330000000002,-0.06821207034372503
72,341633.33,316066.67,-25566.660000000033,-0.07483655063749205
73,93633.33,104900.0,11266.669999999998,0.12032755857342677
74,193066.67,167400.0,-25666.670000000013,-0.13294200392020025
75,161800.0,157200.0,-4600.0,-0.02843016069221261
76,168566.67,144233.33,-24333.340000000026,-0.14435439698725747
77,190800.0,182966.67,-7833.329999999987,-0.041055188679245215
78,148333.33,126033.33,-22299.999999999985,-0.1503370820300467
79,118800.0,120100.0,1300.0,0.010942760942760943
80,97966.67,90333.33,-7633.3399999999965,-0.07791772446690284
81,125900.0,119633.33,-6266.669999999998,-0.0497749801429706
82,128200.0,126333.33,-1866.6699999999983,-0.01456060842433696
83,217700.0,142600.0,-75100.0,-0.3449701423977951
84,353166.67,288266.67,-64900.0,-0.1837659255897506
85,378366.67,312600.0,-65766.66999999998,-0.17381729209922214
86,253433.33,242633.33,-10800.0,-0.04261475789313111
87,215633.33,154466.67,-61166.659999999974,-0.28366050832679707
88,194466.67,191433.33,-3033.3400000000256,-0.01559825136101742
89,294933.33,216833.33,-78100.00000000003,-0.26480560877944864
90,163300.0,139333.33,-23966.670000000013,-0.14676466625842016
91,109700.0,115600.0,5900.0,0.053783044667274384
92,92300.0,99866.67,7566.669999999998,0.08197908992416032
93,202533.33,142433.33,-60100.0,-0.29674128203984995
94,167166.67,145500.0,-21666.670000000013,-0.12961118385620776
95,575233.33,536000.0,-39233.32999999996,-0.06820420158894472
96,112500.0,112500.0,0.0,0.0
97,115333.33,120100.0,4766.669999999998,0.04132950986501472
98,509566.67,494633.33,-14933.339999999967,-0.029305959120128417
99,124700.0,118366.67,-6333.330000000002,-0.05078853247794709
100,251166.67,221966.67,-29200.0,-0.11625746361967533
101,397533.33,354000.0,-43533.330000000016,-0.10950862912551261
102,58900.0,58200.0,-700.0,-0.011884550084889643
103,125166.67,120066.67,-5100.0,-0.04074567135164657
104,652433.33,608366.67,-44066.659999999916,-0.06754201230032181
105,152966.67,144000.0,-8966.670000000013,-0.0586184559028448
106,262033.33,227900.0,-34133.32999999999,-0.1302633142127377
107,405266.67,339800.0,-65466.669999999984,-0.16153973382513787
108,170700.0,149933.33,-20766.670000000013,-0.12165594610427659
109,397833.33,355966.67,-41866.66000000003,-0.10523668290939835
110,115033.33,108700.0,-6333.330000000002,-0.055056477979034436
111,261333.33,225833.33,-35500.0,-0.13584183846737038
112,154200.0,146700.0,-7500.0,-0.048638132295719845
113,89633.33,84700.0,-4933.330000000002,-0.055039012831499194
114,226866.67,205600.0,-21266.670000000013,-0.09374083024183329
115,103500.0,93766.67,-9733.330000000002,-0.09404183574879228
116,367200.0,320300.0,-46900.0,-0.12772331154684097
117,177966.67,162366.67,-15600.0,-0.08765686293956053
118,263933.33,221066.67,-42866.66,-0.16241472799210316
119,133800.0,118066.67,-15733.330000000002,-0.11758841554559045
120,566333.33,531266.67,-35066.659999999916,-0.06191876434325332
121,201600.0,182600.0,-19000.0,-0.09424603174603174
122,121866.67,122233.33,366.6600000000035,0.0030086979483398
123,72600.0,68333.33,-4266.669999999998,-0.05876955922865011
124,249933.33,270100.0,20166.670000000013,0.08068819792862367
125,630733.33,596933.33,-33800.0,-0.05358841588409479
126,77600.0,69466.67,-8133.330000000002,-0.10481095360824745
127,109733.33,106466.67,-3266.6600000000035,-0.0297690774534957
128,363300.0,268200.0,-95100.0,-0.2617671345995045
129,199233.33,181666.67,-17566.659999999974,-0.0881712914199646
130,254466.67,165633.33,-88833.34000000003,-0.34909617043363683
131,129333.33,128900.0,-433.33000000000175,-0.0033504897770744923
132,148433.33,114866.67,-33566.65999999999,-0.22613964127868041
133,61900.0,67500.0,5600.0,0.09046849757673667
134,186800.0,164500.0,-22300.0,-0.11937901498929336
135,102533.33,106566.67,4033.3399999999965,0.03933686733864975
136,227733.33,174133.33,-53600.0,-0.23536300110308844
137,222166.67,217066.67,-5100.0,-0.022955738590311497
138,100200.0,91366.67,-8833.330000000002,-0.08815698602794413
139,101500.0,96933.33,-4566.669999999998,-0.044991822660098504
140,456166.67,429166.67,-27000.0,-0.05918889251597448
141,382366.67,303166.67,-79200.0,-0.20713102426003815
142,236700.0,203800.0,-32900.0,-0.13899450781580058
143,112966.67,116366.67,3400.0,0.03009737296850478
144,98300.0,99833.33,1533.3300000000017,0.015598474059003069
145,187266.67,172433.33,-14833.340000000026,-0.07920971735119776
146,306000.0,235400.0,-70600.0,-0.23071895424836603
147,60766.67,76133.33,15366.660000000003,0.252879744767979
148,122066.67,115666.67,-6400.0,-0.052430364488520904
149,370200.0,323700.0,-46500.0,-0.12560777957860617
150,221633.33,227166.67,5533.340000000026,0.024966190780060137
151,192433.33,189700.0,-2733.329999999987,-0.01420403627583635
152,432033.33,372300.0,-59733.330000000016,-0.13826093000741405
153,106666.67,97566.67,-9100.0,-0.08531249733398447
154,145633.33,144000.0,-1633.3299999999872,-0.011215358462242038
155,228166.67,207500.0,-20666.670000000013,-0.0905770768359814
156,221233.33,198266.67,-22966.659999999974,-0.10381193466644459
157,145500.0,140833.33,-4666.670000000013,-0.03207333333333342
158,370433.33,324833.33,-45600.0,-0.12309907426526656
160,116800.0,104866.67,-11933.330000000002,-0.10216892123287673
161,304766.67,265633.33,-39133.33999999997,-0.12840426415395084
162,119566.67,115066.67,-4500.0,-0.0376359063943154
163,238066.67,223700.0,-14366.670000000013,-0.06034725482571757
164,157766.67,123533.33,-34233.34000000001,-0.21698714944037298
165,138400.0,128500.0,-9900.0,-0.07153179190751445
166,227300.0,177933.33,-49366.67000000001,-0.21718728552573696
167,149400.0,146666.67,-2733.329999999987,-0.018295381526104333
168,120800.0,120766.67,-33.330000000001746,-0.0002759105960265045
169,375733.33,352066.67,-23666.660000000033,-0.06298791752118459
170,220066.67,194333.33,-25733.340000000026,-0.11693429086739952
171,424066.67,403966.67,-20100.0,-0.047398207456388876
172,396033.33,350633.33,-45400.0,-0.11463681604778062
173,308433.33,225533.33,-82900.00000000003,-0.2687776966257182
174,85500.0,84300.0,-1200.0,-0.014035087719298246
175,190533.33,162300.0,-28233.329999999987,-0.14818053093387906
176,76933.33,74966.67,-1966.6600000000035,-0.0255631726847129
177,200266.67,191366.67,-8900.0,-0.04444074493274392
178,197333.33,151300.0,-46033.32999999999,-0.23327701407562518
179,292833.33,262666.67,-30166.660000000033,-0.1030164838135059
180,224433.33,216666.67,-7766.659999999974,-0.03460564435772519
181,410966.67,391366.67,-19600.0,-0.04769243208944414
182,67600.0,57233.33,-10366.669999999998,-0.1533531065088757
183,165266.67,155533.33,-9733.340000000026,-0.05889475476210675
184,784200.0,724366.67,-59833.32999999996,-0.0762985590410609
185,189300.0,173033.33,-16266.670000000013,-0.0859306391970418
186,159233.33,171000.0,11766.670000000013,0.07389577295155489
187,95400.0,92233.33,-3166.6699999999983,-0.033193605870020945
188,209466.67,181800.0,-27666.670000000013,-0.13208149057795215
189,240000.0,227333.33,-12666.670000000013,-0.05277779166666672
190,338600.0,280600.0,-58000.0,-0.17129356172474897
191,135633.33,147866.67,12233.340000000026,0.09019420226577071
192,228700.0,218900.0,-9800.0,-0.04285089637079143
193,183166.67,171266.67,-11900.0,-0.06496815168392808
194,175933.33,172333.33,-3600.0,-0.02046229671205564
195,578766.67,538166.67,-40600.0,-0.07014916736653132
196,595566.67,553700.0,-41866.67000000004,-0.07029720115130023
197,132666.67,134533.33,1866.6599999999744,0.01407030115401234
198,106266.67,97833.33,-8433.339999999997,-0.07936016062232869
199,516333.33,462266.67,-54066.66000000003,-0.10471270564695104
200,99366.67,82100.0,-17266.67,-0.17376721993400804
201,185133.33,172466.67,-12666.659999999974,-0.06841912258586812
202,208200.0,180300.0,-27900.0,-0.1340057636887608
203,343533.33,306300.0,-37233.330000000016,-0.10838345729073803
204,92566.67,87466.67,-5100.0,-0.055095424735490645
205,173833.33,183633.33,9800.0,0.056375840007206905
206,317833.33,268533.33,-49300.0,-0.1551127441543025
207,386866.67,309300.0,-77566.66999999998,-0.2004997484016909
208,525533.33,457100.0,-68433.32999999996,-0.13021691697460933
209,200066.67,188433.33,-11633.340000000026,-0.05814731659201418
210,245866.67,239033.33,-6833.340000000026,-0.027792868386756226
211,54833.33,45200.0,-9633.330000000002,-0.17568384046710278
213,101100.0,111866.67,10766.669999999998,0.10649525222551927
214,538900.0,484066.67,-54833.330000000016,-0.1017504731861199
215,135833.33,134366.67,-1466.6599999999744,-0.010797497197484407
216,193033.33,197900.0,4866.670000000013,0.025211552844267945
219,263233.33,229166.67,-34066.66,-0.12941621032564532
220,324933.33,252866.67,-72066.66,-0.22178906669869786
221,135600.0,126166.67,-9433.330000000002,-0.06956733038348084
223,506833.33,464666.67,-42166.66000000003,-0.0831963043945828
224,121366.67,118233.33,-3133.3399999999965,-0.025817137439792956
225,438166.67,418066.67,-20100.0,-0.04587295514741001
226,394800.0,342600.0,-52200.0,-0.13221884498480244
227,143200.0,123100.0,-20100.0,-0.1403631284916201
228,332000.0,287133.33,-44866.669999999984,-0.13514057228915657
229,249866.67,235866.67,-14000.0,-0.05602988185659175
230,144266.67,139033.33,-5233.340000000026,-0.036275461269051436
231,168133.33,160066.67,-8066.659999999974,-0.04797775670058979
232,183733.33,186500.0,2766.670000000013,0.01505807356781708
233,130333.33,123766.67,-6566.6600000000035,-0.05038358185124253
234,323033.33,412800.0,89766.66999999998,0.2778867121853958
235,294333.33,229133.33,-65200.00000000003,-0.22151755630257716
237,624400.0,560166.67,-64233.32999999996,-0.10287208520179365
238,279533.33,265233.33,-14300.0,-0.051156690330988436
239,171500.0,186233.33,14733.329999999987,0.08590862973760925
240,199833.33,174200.0,-25633.329999999987,-0.12827354676019256
241,680100.0,643300.0,-36800.0,-0.05410968975150713
242,205566.67,147233.33,-58333.340000000026,-0.283768472778199
243,411233.33,383733.33,-27500.0,-0.06687201156579405
244,105633.33,106333.33,700.0,0.0066266963277594295
245,129033.33,133766.67,4733.340000000011,0.03668308025531086
246,445533.33,380000.0,-65533.330000000016,-0.14708962402431264
247,189966.67,177933.33,-12033.340000000026,-0.0633444803764788
248,273300.0,251966.67,-21333.329999999987,-0.07805828759604826
249,198733.33,191000.0,-7733.329999999987,-0.03891310028368159
250,87266.67,77533.33,-9733.339999999997,-0.11153559543408723
251,209366.67,135900.0,-73466.67000000001,-0.35089954862443007
252,144200.0,133500.0,-10700.0,-0.07420249653259361
253,136266.67,125500.0,-10766.670000000013,-0.07901176421204108
254,339466.67,275600.0,-63866.669999999984,-0.18813826405991488
255,199566.67,136666.67,-62900.0,-0.31518289101080854
256,571866.67,524400.0,-47466.67000000004,-0.08300303635461048
257,137133.33,131800.0,-5333.329999999987,-0.038891566331831856
258,203533.33,186866.67,-16666.659999999974,-0.0818866374367283
259,382766.67,330433.33,-52333.33999999997,-0.13672386887813395
260,161333.33,156300.0,-5033.329999999987,-0.031198327090874448
261,323366.67,268266.67,-55100.0,-0.17039480290284711
262,446566.67,420033.33,-26533.339999999967,-0.059416301713694775
263,318300.0,248366.67,-69933.32999999999,-0.2197088595664467
264,95933.33,93966.67,-1966.6600000000035,-0.020500278683122992
265,274533.33,267133.33,-7400.0,-0.026954832770214092
266,230566.67,220066.67,-10500.0,-0.0455399733187802
267,207200.0,195666.67,-11533.329999999987,-0.055662789575289515
268,153400.0,146000.0,-7400.0,-0.048239895697522815
269,281733.33,253500.0,-28233.330000000016,-0.1002129566991595
270,424166.67,419833.33,-4333.339999999967,-0.010216125656454732
271,237500.0,195266.67,-42233.32999999999,-0.177824547368421
272,336233.33,307000.0,-29233.330000000016,-0.08694358170857129
273,343833.33,281400.0,-62433.330000000016,-0.18158021504197983
274,242866.67,230100.0,-12766.670000000013,-0.05256657902049718
275,356600.0,316266.67,-40333.330000000016,-0.11310524397083571
276,533900.0,497066.67,-36833.330000000016,-0.06898919273272151
277,262500.0,249833.33,-12666.670000000013,-0.048253980952381
278,157166.67,130766.67,-26400.000000000015,-0.16797454574815393
279,277200.0,247100.0,-30100.0,-0.10858585858585859
281,215333.33,224466.67,9133.340000000026,0.04241489229744427
282,93066.67,94300.0,1233.3300000000017,0.013252112705869908
283,296900.0,254233.33,-42666.67000000001,-0.14370720781407886
284,120866.67,100900.0,-19966.67,-0.1651958310756803
285,139433.33,137100.0,-2333.329999999987,-0.01673437764127119
286,165033.33,145600.0,-19433.329999999987,-0.11775397127356024
287,389500.0,364500.0,-25000.0,-0.06418485237483953
288,202800.0,189166.67,-13633.329999999987,-0.06722549309664688
289,161066.67,136533.33,-24533.340000000026,-0.1523179190331558
290,214000.0,144433.33,-69566.67000000001,-0.32507789719626173
291,220366.67,211533.33,-8833.340000000026,-0.040084736952280604
292,128033.33,129366.67,1333.3399999999965,0.010414007040198021
293,126900.0,108733.33,-18166.67,-0.14315736800630416
295,355233.33,336500.0,-18733.330000000016,-0.052735282469130965
296,385766.67,346333.33,-39433.33999999997,-0.10222070247800301
297,594433.33,557766.67,-36666.659999999916,-0.061683385082057764
298,312366.67,295266.67,-17100.0,-0.05474335658154566
299,126633.33,137966.67,11333.340000000011,0.08949729111601196
300,160500.0,151333.33,-9166.670000000013,-0.05711320872274151
301,267066.67,246866.67,-20199.99999999997,-0.07563654423818582
302,204366.67,191466.67,-12900.0,-0.06312183880081815
303,190300.0,152166.67,-38133.32999999999,-0.20038533893851806
304,145333.33,152166.67,6833.340000000026,0.047018395573816596
305,74266.67,73100.0,-1166.6699999999983,-0.015709200372118454
306,127200.0,125500.0,-1700.0,-0.013364779874213837
307,137266.67,137200.0,-66.6700000000128,-0.0004856969284678706
308,131233.33,111633.33,-19599.999999999985,-0.14935230249815337
309,117766.67,114366.67,-3400.0,-0.028870647357185187
310,311433.33,268566.67,-42866.66000000003,-0.13764313537025735
311,221833.33,175033.33,-46800.0,-0.2109691992632487
312,711666.67,642233.33,-69433.34000000008,-0.0975644117210099
313,177900.0,147200.0,-30700.0,-0.17256885890949972
314,596700.0,498333.33,-98366.66999999998,-0.16485113122171943
315,258500.0,172000.0,-86500.0,-0.3346228239845261
316,145500.0,124666.67,-20833.33,-0.14318439862542956
317,394833.33,345100.0,-49733.330000000016,-0.12596031343149275
318,114500.0,92966.67,-21533.33,-0.18806401746724893
319,345833.33,256400.0,-89433.33000000002,-0.2586024024925533
320,376133.33,356800.0,-19333.330000000016,-0.051400204283943714
321,115366.67,113100.0,-2266.6699999999983,-0.019647529048034396
322,170733.33,170100.0,-633.3299999999872,-0.003709469029860703
323,174266.67,164933.33,-9333.340000000026,-0.053557803107157693
324,173600.0,165366.67,-8233.329999999987,-0.04742701612903218
325,119233.33,126333.33,7100.0,0.05954710817856047
326,316966.67,285100.0,-31866.669999999984,-0.10053634345844623
327,167800.0,160300.0,-7500.0,-0.04469606674612634
328,162300.0,143166.67,-19133.329999999987,-0.11788866296980892
329,135866.67,112400.0,-23466.670000000013,-0.1727183716212373
330,189733.33,172700.0,-17033.329999999987,-0.08977510698831875
331,241866.67,205133.33,-36733.340000000026,-0.15187433638541442
332,355366.67,346200.0,-9166.669999999984,-0.025794962707110333
333,349466.67,329433.33,-20033.339999999967,-0.05732546683207291
334,669000.0,650266.67,-18733.329999999958,-0.02800198804185345
335,212133.33,179200.0,-32933.32999999999,-0.15524825825342953
336,103200.0,101000.0,-2200.0,-0.02131782945736434
337,137400.0,124466.67,-12933.330000000002,-0.09412903930131006
338,180266.67,187866.67,7600.0,0.042159762534028054
339,131166.67,78466.67,-52700.000000000015,-0.4017788970323026
340,531566.67,425933.33,-105633.34000000003,-0.19872077382127817
341,553200.0,510566.67,-42633.330000000016,-0.07706675704989156
342,608133.33,606800.0,-1333.329999999958,-0.002192496175139682
343,260166.67,242766.67,-17400.0,-0.0668802041399077
344,294066.67,215800.0,-78266.66999999998,-0.26615280813701186
345,261966.67,250600.0,-11366.670000000013,-0.04338975641443246
346,165966.67,142200.0,-23766.670000000013,-0.14320146328175418
347,146933.33,142633.33,-4300.0,-0.029264973440675444
348,78833.33,66600.0,-12233.330000000002,-0.15517966829512342
349,222133.33,213600.0,-8533.329999999987,-0.038415351716916984
350,399800.0,365966.67,-33833.330000000016,-0.0846256378189095
351,129500.0,110400.0,-19100.0,-0.14749034749034748
352,268366.67,179300.0,-89066.66999999998,-0.33188424628140295
353,262533.33,207633.33,-54900.00000000003,-0.20911630534682976
354,305900.0,299066.67,-6833.330000000016,-0.022338443935926825
355,208900.0,194966.67,-13933.329999999987,-0.06669856390617514
356,286133.33,249600.0,-36533.330000000016,-0.12767939337930334
357,256833.33,236233.33,-20600.0,-0.08020765840632912
358,311100.0,316733.33,5633.330000000016,0.01810777884924467
359,137533.33,136766.67,-766.6599999999744,-0.005574357866562051
360,275233.33,263300.0,-11933.330000000016,-0.04335713992197099
361,146400.0,139600.0,-6800.0,-0.04644808743169399
362,177466.67,155033.33,-22433.340000000026,-0.1264087504431115
363,204800.0,187066.67,-17733.329999999987,-0.08658852539062493
364,218400.0,180700.0,-37700.0,-0.17261904761904762
365,905400.0,877800.0,-27600.0,-0.030483764082173626
366,154200.0,153133.33,-1066.6700000000128,-0.006917444876783481
367,155866.67,151066.67,-4800.0,-0.030795551095048092
368,79100.0,77166.67,-1933.3300000000017,-0.024441592920354003
369,148666.67,134566.67,-14100.0,-0.09484304720082853
370,236266.67,197600.0,-38666.67000000001,-0.16365689667526956
371,121333.33,104300.0,-17033.33,-0.14038459176880747
372,90433.33,86166.67,-4266.6600000000035,-0.04718017129303989
373,183200.0,193500.0,10300.0,0.056222707423580785
374,130633.33,128866.67,-1766.6600000000035,-0.013523807438729484
375,155800.0,149266.67,-6533.329999999987,-0.04193408215661096
376,76600.0,75400.0,-1200.0,-0.015665796344647518
377,495933.33,451933.33,-44000.0,-0.08872160296223687
378,117966.67,104366.67,-13600.0,-0.11528680092436279
382,233133.33,226166.67,-6966.659999999974,-0.029882728479878766
383,114100.0,114800.0,700.0,0.006134969325153374
384,315466.67,270900.0,-44566.669999999984,-0.14127219842273667
385,217033.33,205266.67,-11766.659999999974,-0.054215912367008214
386,148433.33,143900.0,-4533.329999999987,-0.03054118640335016
387,322833.33,299766.67,-23066.660000000033,-0.07145067704130807
388,194800.0,185600.0,-9200.0,-0.04722792607802875
389,324400.0,309433.33,-14966.669999999984,-0.04613646732429095
390,414966.67,396633.33,-18333.339999999967,-0.04418027115286143
391,265466.67,250533.33,-14933.339999999997,-0.05625316353273274
392,295466.67,279066.67,-16400.0,-0.05550541453626563
393,115200.0,111533.33,-3666.6699999999983,-0.03182873263888887
394,218500.0,204733.33,-13766.670000000013,-0.06300535469107557
395,230166.67,216800.0,-13366.670000000013,-0.05807387316330385
396,175133.33,169033.33,-6100.0,-0.03483060591607549
397,333433.33,326133.33,-7300.0,-0.02189343218927754
398,220666.67,207200.0,-13466.670000000013,-0.06102720451620543
399,314033.33,306733.33,-7300.0,-0.02324594016819807
400,61866.67,60866.67,-1000.0,-0.0161637922325543
401,191233.33,150700.0,-40533.32999999999,-0.21195745532434115
402,140133.33,131533.33,-8600.0,-0.061370125151525345
403,107866.67,87766.67,-20100.0,-0.1863411561699272
404,321733.33,301066.67,-20666.660000000033,-0.06423537157309761
405,182966.67,167033.33,-15933.340000000026,-0.08708329227394271
406,424866.67,422100.0,-2766.6699999999837,-0.0065118546484241365
407,347733.33,318366.67,-29366.660000000033,-0.08445166875432973
408,417466.67,386133.33,-31333.339999999967,-0.07505590805608497
409,230066.67,208266.67,-21800.0,-0.09475514206382002
410,445033.33,374900.0,-70133.33000000002,-0.15759118536133015
411,256633.33,242733.33,-13900.0,-0.05416287899938796
412,70900.0,59400.0,-11500.0,-0.1622002820874471
413,188933.33,165366.67,-23566.659999999974,-0.12473532330161108
414,209133.33,185966.67,-23166.659999999974,-0.11077459532634026
415,297466.67,269433.33,-28033.339999999967,-0.0942402723639592
416,308000.0,249833.33,-58166.67000000001,-0.18885282467532472
418,158133.33,128200.0,-29933.329999999987,-0.18929171984173096
419,123833.33,123766.67,-66.66000000000349,-0.0005383041867646093
420,366633.33,311733.33,-54900.0,-0.14974088689645318
421,109300.0,109133.33,-166.66999999999825,-0.0015248856358645768
423,231866.67,223233.33,-8633.340000000026,-0.037234070770068094
424,201166.67,174033.33,-27133.340000000026,-0.13487989834498937
425,174333.33,165933.33,-8400.0,-0.04818355732664546
426,142033.33,147166.67,5133.340000000026,0.03614179854827051
427,199433.33,166700.0,-32733.329999999987,-0.16413169253103274
428,947766.67,877133.33,-70633.34000000008,-0.0745260856240071
429,146433.33,136133.33,-10300.0,-0.07033917756292232
430,433133.33,421133.33,-12000.0,-0.02770509487228794
431,414466.67,388500.0,-25966.669999999984,-0.06265080374255422
432,301400.0,264866.67,-36533.330000000016,-0.12121211015262115
433,172833.33,161733.33,-11100.0,-0.06422372351444018
434,200033.33,193500.0,-6533.329999999987,-0.03266120700985175
435,331733.33,301600.0,-30133.330000000016,-0.09083600372624606
436,104833.33,103166.67,-1666.6600000000035,-0.01589818810487088
437,136266.67,121766.67,-14500.000000000015,-0.1064089993539874
438,785966.67,707866.67,-78100.0,-0.09936808134624843
439,322900.0,310266.67,-12633.330000000016,-0.039124589656240376
440,304366.67,281300.0,-23066.669999999984,-0.07578579481123865
441,279000.0,266066.67,-12933.330000000016,-0.046356021505376405
442,302800.0,293066.67,-9733.330000000016,-0.03214441875825633
443,142833.33,147900.0,5066.670000000013,0.03547260292818219
444,128733.33,110200.0,-18533.33,-0.14396683438546956
445,255266.67,236733.33,-18533.340000000026,-0.07260383817440806
446,234666.67,188266.67,-46400.0,-0.19772726991864673
447,96166.67,98733.33,2566.6600000000035,0.026689704447497284
448,178133.33,171466.67,-6666.659999999974,-0.03742511297576919
449,429533.33,398900.0,-30633.330000000016,-0.07131770193479518
450,93600.0,91466.67,-2133.3300000000017,-0.0227919871794872
451,408633.33,341233.33,-67400.0,-0.16494004539473076
453,292433.33,265100.0,-27333.330000000016,-0.09346858649798918
454,405833.33,379800.0,-26033.330000000016,-0.06414783625583442
455,214700.0,208033.33,-6666.670000000013,-0.03105109455053569
456,140900.0,140233.33,-666.6700000000128,-0.004731511710433022
457,221733.33,201733.33,-20000.0,-0.09019843791639263
458,103433.33,104500.0,1066.6699999999983,0.010312633268212463
459,214366.67,201100.0,-13266.670000000013,-0.061887745888854886
460,76233.33,71866.67,-4366.6600000000035,-0.05728019489637936
461,128666.67,112666.67,-16000.0,-0.12435232838465471
462,145766.67,147466.67,1700.0,0.011662474007261055
463,535033.33,493966.67,-41066.659999999974,-0.07675533036418493
464,200866.67,173033.33,-27833.340000000026,-0.138566243966707
465,151166.67,148566.67,-2600.0,-0.01719955860640444
466,609633.33,555300.0,-54333.32999999996,-0.08912460544110992
467,136666.67,124366.67,-12300.000000000015,-0.0899999978048782
468,161800.0,127266.67,-34533.33,-0.2134322002472188
469,420733.33,377533.33,-43200.0,-0.10267786486038555
470,140133.33,133466.67,-6666.659999999974,-0.047573692853798415
471,173766.67,158433.33,-15333.340000000026,-0.0882409727941499
472,132566.67,130533.33,-2033.340000000011,-0.015338244522548623
473,558900.0,538966.67,-19933.329999999958,-0.035665288960457966
474,429333.33,386700.0,-42633.330000000016,-0.09930123524302205
475,253200.0,202200.0,-51000.0,-0.2014218009478673
476,150066.67,144800.0,-5266.670000000013,-0.03509553453808239
477,332900.0,311933.33,-20966.669999999984,-0.06298188645238806
478,100700.0,109200.0,8500.0,0.08440913604766634
480,395733.33,332733.33,-63000.0,-0.15919811454850163
481,166400.0,171400.0,5000.0,0.030048076923076924
482,170733.33,161666.67,-9066.659999999974,-0.05310421813948088
483,794366.67,737533.33,-56833.340000000084,-0.07154547408188724
484,324266.67,307033.33,-17233.339999999967,-0.05314557922342117
485,381833.33,330766.67,-51066.66000000003,-0.1337407082823284
486,156533.33,142933.33,-13600.0,-0.08688245500175586
487,476566.67,424666.67,-51900.0,-0.10890396510523911
488,103600.0,100100.0,-3500.0,-0.033783783783783786
489,123466.67,108566.67,-14900.0,-0.12068034231424563
490,377366.67,338933.33,-38433.33999999997,-0.10184614343391792
491,176000.0,155266.67,-20733.329999999987,-0.11780301136363629
492,143033.33,130633.33,-12399.999999999985,-0.08669308055681837
493,123300.0,123166.67,-133.33000000000175,-0.0010813463098134773
494,515300.0,464266.67,-51033.330000000016,-0.09903615369687564
495,110933.33,105533.33,-5400.0,-0.04867788607806148
496,348866.67,339966.67,-8900.0,-0.025511178812237925
497,156433.33,148400.0,-8033.329999999987,-0.051353058839826445
498,86733.33,79833.33,-6900.0,-0.07955419214274374
499,135966.67,133833.33,-2133.3400000000256,-0.015690168774450574
500,239700.0,239900.0,200.0,0.0008343763037129745
501,282033.33,198233.33,-83800.00000000003,-0.2971280025662216
502,182133.33,185966.67,3833.3400000000256,0.021046889111400017
503,139433.33,123133.33,-16299.999999999985,-0.1169017479536635
504,315433.33,295966.67,-19466.660000000033,-0.06171402368925323
505,245266.67,227166.67,-18100.0,-0.0737972265045226
506,167366.67,152933.33,-14433.340000000026,-0.08623783934997348
508,130533.33,102533.33,-28000.0,-0.21450460200471405
509,138700.0,112033.33,-26666.67,-0.19226149963950973
510,225666.67,185100.0,-40566.67000000001,-0.1797636753358394
511,186100.0,168166.67,-17933.329999999987,-0.09636394411606657
512,215300.0,189933.33,-25366.670000000013,-0.11782011147236421
513,173133.33,162466.67,-10666.659999999974,-0.06160951216036782
515,171566.67,160200.0,-11366.670000000013,-0.06625220388085874
516,391100.0,378900.0,-12200.0,-0.03119406801329583
517,168766.67,145300.0,-23466.670000000013,-0.13904801226450703
518,258200.0,206066.67,-52133.32999999999,-0.2019106506584043
519,169300.0,149166.67,-20133.329999999987,-0.11892102776137027
520,328400.0,265933.33,-62466.669999999984,-0.1902151948842874
521,340766.67,301833.33,-38933.33999999997,-0.11425219491096347
522,542866.67,484233.33,-58633.340000000026,-0.10800688868962985
523,142133.33,139900.0,-2233.329999999987,-0.01571292250733862
524,695533.33,650133.33,-45400.0,-0.06527365122818773
525,654566.67,620066.67,-34500.0,-0.05270662497985117
526,479333.33,449133.33,-30200.0,-0.06300417289988994
527,194133.33,180466.67,-13666.659999999974,-0.07039831851645452
528,468600.0,437033.33,-31566.669999999984,-0.06736378574477163
529,372866.67,348166.67,-24700.0,-0.06624351809186914
531,175033.33,169400.0,-5633.329999999987,-0.0321843274078142
532,100166.67,84400.0,-15766.669999999998,-0.15740435416291665
533,189733.33,166400.0,-23333.329999999987,-0.12297960511208014
534,298566.67,269533.33,-29033.339999999967,-0.09724240150449469
535,204200.0,204266.67,66.6700000000128,0.0003264936336925211
536,194966.67,187600.0,-7366.670000000013,-0.03778425307258934
537,226000.0,211100.0,-14900.0,-0.06592920353982301
538,273033.33,257466.67,-15566.660000000003,-0.05701377190836006
539,163900.0,137700.0,-26200.0,-0.15985356924954242
540,107866.67,112000.0,4133.330000000002,0.038318880150838085
541,110766.67,110133.33,-633.3399999999965,-0.005717784961848149
542,195466.67,188300.0,-7166.670000000013,-0.03666440933382664
543,689933.33,661366.67,-28566.659999999916,-0.04140495720071955
544,203033.33,186100.0,-16933.329999999987,-0.0834017252241294
545,279666.67,265233.33,-14433.339999999967,-0.05160908162563658
546,242966.67,222433.33,-20533.340000000026,-0.08451093312510734
547,117033.33,118000.0,966.6699999999983,0.008259783772708152
548,312600.0,289533.33,-23066.669999999984,-0.07378973128598842
550,211666.67,155633.33,-56033.340000000026,-0.2647244367759932
551,436666.67,394166.67,-42500.0,-0.09732824353184548
552,505400.0,468166.67,-37233.330000000016,-0.07367101305896323
